# Collective test starting: alltoall_perf
# nThread 1 nGpus 1 minBytes 1 maxBytes 134217728 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0
#
rccl-tests: Version develop_deprecated:40b1b17
#  Rank 102 Group  0 Pid  93696 on  nid006114 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 103 Group  0 Pid  93693 on  nid006114 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 104 Group  0 Pid  19833 on  nid006115 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 105 Group  0 Pid  19834 on  nid006115 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 106 Group  0 Pid  19836 on  nid006115 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 107 Group  0 Pid  19838 on  nid006115 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 108 Group  0 Pid  19841 on  nid006115 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 109 Group  0 Pid  19845 on  nid006115 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 110 Group  0 Pid  19835 on  nid006115 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 111 Group  0 Pid  19837 on  nid006115 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 112 Group  0 Pid 111972 on  nid006218 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 113 Group  0 Pid 111969 on  nid006218 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 114 Group  0 Pid 111967 on  nid006218 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 115 Group  0 Pid 111968 on  nid006218 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 116 Group  0 Pid 111970 on  nid006218 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 117 Group  0 Pid 111979 on  nid006218 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 118 Group  0 Pid 111982 on  nid006218 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 119 Group  0 Pid 111971 on  nid006218 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 120 Group  0 Pid 103412 on  nid006219 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 121 Group  0 Pid 103411 on  nid006219 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 122 Group  0 Pid 103413 on  nid006219 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 123 Group  0 Pid 103415 on  nid006219 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 124 Group  0 Pid 103414 on  nid006219 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 125 Group  0 Pid 103416 on  nid006219 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 126 Group  0 Pid 103427 on  nid006219 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 127 Group  0 Pid 103423 on  nid006219 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 128 Group  0 Pid 123343 on  nid006220 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 129 Group  0 Pid 123345 on  nid006220 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 130 Group  0 Pid 123344 on  nid006220 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 131 Group  0 Pid 123346 on  nid006220 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 132 Group  0 Pid 123347 on  nid006220 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 133 Group  0 Pid 123349 on  nid006220 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 134 Group  0 Pid 123355 on  nid006220 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 135 Group  0 Pid 123358 on  nid006220 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 136 Group  0 Pid  10394 on  nid006307 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 137 Group  0 Pid  10396 on  nid006307 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 138 Group  0 Pid  10395 on  nid006307 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 139 Group  0 Pid  10398 on  nid006307 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 140 Group  0 Pid  10397 on  nid006307 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 141 Group  0 Pid  10399 on  nid006307 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 142 Group  0 Pid  10404 on  nid006307 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 143 Group  0 Pid  10407 on  nid006307 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 144 Group  0 Pid  25933 on  nid006308 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 145 Group  0 Pid  25932 on  nid006308 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 146 Group  0 Pid  25936 on  nid006308 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 147 Group  0 Pid  25934 on  nid006308 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 148 Group  0 Pid  25935 on  nid006308 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 149 Group  0 Pid  25937 on  nid006308 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 150 Group  0 Pid  25943 on  nid006308 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 151 Group  0 Pid  25946 on  nid006308 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 152 Group  0 Pid 124294 on  nid006309 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 153 Group  0 Pid 124295 on  nid006309 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 154 Group  0 Pid 124296 on  nid006309 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 155 Group  0 Pid 124297 on  nid006309 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 156 Group  0 Pid 124298 on  nid006309 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 157 Group  0 Pid 124301 on  nid006309 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 158 Group  0 Pid 124302 on  nid006309 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 159 Group  0 Pid 124305 on  nid006309 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 160 Group  0 Pid 122655 on  nid006517 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 161 Group  0 Pid 122654 on  nid006517 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 162 Group  0 Pid 122658 on  nid006517 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 163 Group  0 Pid 122656 on  nid006517 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 164 Group  0 Pid 122657 on  nid006517 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 165 Group  0 Pid 122666 on  nid006517 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 166 Group  0 Pid 122660 on  nid006517 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 167 Group  0 Pid 122668 on  nid006517 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 168 Group  0 Pid  36365 on  nid006518 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 169 Group  0 Pid  36366 on  nid006518 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 170 Group  0 Pid  36368 on  nid006518 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 171 Group  0 Pid  36369 on  nid006518 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 172 Group  0 Pid  36367 on  nid006518 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 173 Group  0 Pid  36370 on  nid006518 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 174 Group  0 Pid  36374 on  nid006518 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 175 Group  0 Pid  36377 on  nid006518 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 176 Group  0 Pid 117066 on  nid006519 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 177 Group  0 Pid 117064 on  nid006519 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 178 Group  0 Pid 117063 on  nid006519 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 179 Group  0 Pid 117065 on  nid006519 device  0 [0000:ce:00] AMD Instinct MI250X
