# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 1 maxBytes 134217728 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0
#
rccl-tests: Version develop_deprecated:40b1b17
#  Rank 122 Group  0 Pid  24309 on  nid005977 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 123 Group  0 Pid  24311 on  nid005977 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 124 Group  0 Pid  24312 on  nid005977 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 125 Group  0 Pid  24314 on  nid005977 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 126 Group  0 Pid  24319 on  nid005977 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 127 Group  0 Pid  24322 on  nid005977 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 128 Group  0 Pid  63790 on  nid006076 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 129 Group  0 Pid  63791 on  nid006076 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 130 Group  0 Pid  63792 on  nid006076 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 131 Group  0 Pid  63793 on  nid006076 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 132 Group  0 Pid  63794 on  nid006076 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 133 Group  0 Pid  63795 on  nid006076 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 134 Group  0 Pid  63801 on  nid006076 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 135 Group  0 Pid  63805 on  nid006076 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 136 Group  0 Pid  39850 on  nid006078 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 137 Group  0 Pid  39851 on  nid006078 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 138 Group  0 Pid  39852 on  nid006078 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 139 Group  0 Pid  39853 on  nid006078 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 140 Group  0 Pid  39854 on  nid006078 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 141 Group  0 Pid  39855 on  nid006078 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 142 Group  0 Pid  39861 on  nid006078 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 143 Group  0 Pid  39863 on  nid006078 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 144 Group  0 Pid  32677 on  nid006098 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 145 Group  0 Pid  32678 on  nid006098 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 146 Group  0 Pid  32679 on  nid006098 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 147 Group  0 Pid  32680 on  nid006098 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 148 Group  0 Pid  32681 on  nid006098 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 149 Group  0 Pid  32687 on  nid006098 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 150 Group  0 Pid  32683 on  nid006098 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 151 Group  0 Pid  32690 on  nid006098 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 152 Group  0 Pid 100655 on  nid006126 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 153 Group  0 Pid 100656 on  nid006126 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 154 Group  0 Pid 100657 on  nid006126 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 155 Group  0 Pid 100659 on  nid006126 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 156 Group  0 Pid 100658 on  nid006126 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 157 Group  0 Pid 100666 on  nid006126 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 158 Group  0 Pid 100668 on  nid006126 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 159 Group  0 Pid 100661 on  nid006126 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 160 Group  0 Pid  93174 on  nid006138 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 161 Group  0 Pid  93176 on  nid006138 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 162 Group  0 Pid  93175 on  nid006138 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 163 Group  0 Pid  93177 on  nid006138 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 164 Group  0 Pid  93178 on  nid006138 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 165 Group  0 Pid  93180 on  nid006138 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 166 Group  0 Pid  93183 on  nid006138 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 167 Group  0 Pid  93186 on  nid006138 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 168 Group  0 Pid   6997 on  nid006167 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 169 Group  0 Pid   6999 on  nid006167 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 170 Group  0 Pid   7000 on  nid006167 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 171 Group  0 Pid   6998 on  nid006167 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 172 Group  0 Pid   7004 on  nid006167 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 173 Group  0 Pid   7006 on  nid006167 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 174 Group  0 Pid   7001 on  nid006167 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 175 Group  0 Pid   7009 on  nid006167 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 176 Group  0 Pid  19297 on  nid006176 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 177 Group  0 Pid  19301 on  nid006176 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 178 Group  0 Pid  19298 on  nid006176 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 179 Group  0 Pid  19299 on  nid006176 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 180 Group  0 Pid  19300 on  nid006176 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 181 Group  0 Pid  19302 on  nid006176 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 182 Group  0 Pid  19307 on  nid006176 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 183 Group  0 Pid  19310 on  nid006176 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 184 Group  0 Pid  46748 on  nid006179 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 185 Group  0 Pid  46750 on  nid006179 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 186 Group  0 Pid  46749 on  nid006179 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 187 Group  0 Pid  46751 on  nid006179 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 188 Group  0 Pid  46752 on  nid006179 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 189 Group  0 Pid  46753 on  nid006179 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 190 Group  0 Pid  46757 on  nid006179 device  0 [0000:c1:00] AMD Instinct MI250X
