# Collective test starting: all_gather_perf
# nThread 1 nGpus 1 minBytes 1 maxBytes 134217728 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0
#
rccl-tests: Version develop_deprecated:40b1b17
#  Rank 150 Group  0 Pid  32875 on  nid006098 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 151 Group  0 Pid  32882 on  nid006098 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 152 Group  0 Pid 101434 on  nid006126 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 153 Group  0 Pid 101436 on  nid006126 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 154 Group  0 Pid 101435 on  nid006126 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 155 Group  0 Pid 101437 on  nid006126 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 156 Group  0 Pid 101440 on  nid006126 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 157 Group  0 Pid 101438 on  nid006126 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 158 Group  0 Pid 101442 on  nid006126 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 159 Group  0 Pid 101446 on  nid006126 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 160 Group  0 Pid  93370 on  nid006138 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 161 Group  0 Pid  93371 on  nid006138 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 162 Group  0 Pid  93372 on  nid006138 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 163 Group  0 Pid  93373 on  nid006138 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 164 Group  0 Pid  93375 on  nid006138 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 165 Group  0 Pid  93374 on  nid006138 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 166 Group  0 Pid  93380 on  nid006138 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 167 Group  0 Pid  93383 on  nid006138 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 168 Group  0 Pid   7771 on  nid006167 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 169 Group  0 Pid   7772 on  nid006167 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 170 Group  0 Pid   7773 on  nid006167 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 171 Group  0 Pid   7774 on  nid006167 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 172 Group  0 Pid   7775 on  nid006167 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 173 Group  0 Pid   7782 on  nid006167 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 174 Group  0 Pid   7777 on  nid006167 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 175 Group  0 Pid   7785 on  nid006167 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 176 Group  0 Pid  19490 on  nid006176 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 177 Group  0 Pid  19491 on  nid006176 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 178 Group  0 Pid  19492 on  nid006176 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 179 Group  0 Pid  19493 on  nid006176 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 180 Group  0 Pid  19494 on  nid006176 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 181 Group  0 Pid  19495 on  nid006176 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 182 Group  0 Pid  19502 on  nid006176 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 183 Group  0 Pid  19498 on  nid006176 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 184 Group  0 Pid  47509 on  nid006179 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 185 Group  0 Pid  47510 on  nid006179 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 186 Group  0 Pid  47512 on  nid006179 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 187 Group  0 Pid  47511 on  nid006179 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 188 Group  0 Pid  47514 on  nid006179 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 189 Group  0 Pid  47513 on  nid006179 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 190 Group  0 Pid  47524 on  nid006179 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 191 Group  0 Pid  47520 on  nid006179 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 192 Group  0 Pid 123252 on  nid006186 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 193 Group  0 Pid 123253 on  nid006186 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 194 Group  0 Pid 123255 on  nid006186 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 195 Group  0 Pid 123254 on  nid006186 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 196 Group  0 Pid 123256 on  nid006186 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 197 Group  0 Pid 123258 on  nid006186 device  0 [0000:de:00] AMD Instinct MI250X
